id_cliente;edad;ciudad;tipo_cliente;dias_registrado;compras_totales;compras_ultimos_90_dias;gasto_total_90_dias;promedio_compra;dias_desde_ultima_compra;frecuencia_compra_dias;regularidad_compra;porcentaje_descuentos_usados;usa_domicilio;reclamos;calificacion_promedio;abandono
1626;34;Manta;Mayorista;750;83;7;1067.37;142.98;4;9;1.84;0.83;0;0;4.4;0
1627;58;Guayaquil;Minorista;86;12;7;74.03;10.16;32;8;1.37;0.85;0;0;4.6;0
1628;29;Loja;Minorista;215;28;3;95.88;31.4;37;13;2.45;0.82;1;0;4.3;0
1629;49;Ambato;Minorista;697;54;3;91.83;30.08;56;13;3.45;0.68;0;0;4.7;0
1630;65;Manta;Minorista;716;46;4;49.38;12.73;42;14;4.23;0.21;0;0;5.0;1
1631;47;Guayaquil;Minorista;106;13;0;0.0;19.61;82;9;5.32;0.09;0;0;4.4;1
1632;68;Manta;Minorista;303;24;4;125.56;30.01;76;16;4.7;0.28;1;4;2.9;1
1633;56;Loja;Minorista;1143;110;0;0.0;22.14;66;11;1.21;0.01;0;2;3.3;1
1634;20;Loja;Minorista;132;13;4;50.54;11.16;69;11;3.9;0.59;0;1;4.2;0
1635;63;Cuenca;Minorista;998;102;9;131.12;12.29;6;10;2.8;0.32;0;1;4.0;0
1636;19;Guayaquil;Minorista;51;10;8;167.1;18.11;17;12;1.2;0.32;0;1;4.2;0
1637;70;Quito;Minorista;755;56;5;133.09;26.05;81;13;1.87;0.35;0;0;4.4;0
1638;40;Manta;Minorista;485;51;8;166.46;25.84;30;9;1.88;0.23;1;0;4.1;0
1639;58;Loja;Minorista;1037;87;2;33.2;15.0;44;12;0.26;0.38;1;0;5.0;1
1640;53;Loja;Minorista;1245;136;6;132.09;20.2;45;9;1.99;0.27;1;1;4.0;0
1641;40;Loja;Minorista;544;179;20;581.43;24.35;41;3;1.97;0.29;1;1;4.0;0
1642;39;Loja;Minorista;1192;96;1;22.26;20.68;44;13;2.08;0.44;1;0;4.5;1
1643;23;Cuenca;Minorista;542;67;1;22.16;23.56;84;8;2.49;0.63;0;0;4.7;1
1644;34;Ambato;Mayorista;1202;135;8;1005.7;153.77;10;9;2.55;0.48;0;1;4.8;0
1645;43;Guayaquil;Minorista;1182;118;5;134.34;29.82;61;10;1.56;0.54;1;3;3.8;0
1646;21;Loja;Mayorista;820;65;5;407.5;73.64;62;12;1.76;0.17;0;0;3.6;0
1647;19;Quito;Minorista;1187;140;3;82.84;31.94;37;9;0.43;0.1;1;1;3.8;0
1648;61;Cuenca;Minorista;689;49;0;0.0;24.41;37;16;2.74;1.0;1;0;4.2;1
1649;46;Guayaquil;Minorista;1255;115;4;101.42;28.22;83;10;2.86;0.32;0;0;4.7;0
1650;24;Quito;Minorista;448;113;0;0.0;30.35;84;4;3.18;0.7;0;1;3.8;0
1651;62;Cuenca;Minorista;196;15;4;129.97;28.05;4;12;3.56;0.14;1;0;4.7;0
1652;58;Loja;Minorista;388;66;2;36.94;19.52;78;6;0.67;0.7;1;0;4.3;1
1653;38;Ambato;Mayorista;288;95;24;3594.07;128.1;17;3;1.09;0.63;0;0;4.6;0
1654;20;Guayaquil;Mayorista;772;128;4;506.06;121.92;48;6;4.01;0.14;1;0;4.2;0
1655;40;Ambato;Minorista;890;149;4;59.71;16.64;75;6;4.08;0.34;0;1;3.9;0
1656;40;Guayaquil;Minorista;558;119;7;219.4;30.74;49;5;2.3;0.18;0;0;4.5;0
1657;28;Manta;Mayorista;1102;103;0;0.0;119.42;79;11;1.67;0.39;1;1;4.5;1
1658;53;Manta;Minorista;1326;189;11;345.03;32.96;22;7;2.35;0.67;1;0;4.2;0
1659;18;Loja;Minorista;135;13;2;61.15;25.8;56;13;1.03;0.42;0;2;3.1;1
1660;62;Ambato;Minorista;1456;96;5;144.03;33.73;11;15;2.1;0.59;1;0;4.0;0
1661;54;Guayaquil;Minorista;601;62;1;35.42;31.98;88;11;2.63;0.28;1;0;5.0;1
1662;59;Cuenca;Minorista;905;78;2;16.2;8.18;31;10;3.15;0.47;0;0;5.0;0
1663;45;Loja;Minorista;1154;91;4;104.54;22.06;25;14;4.21;0.28;0;0;4.2;0
1664;31;Cuenca;Minorista;1371;104;6;59.05;9.49;44;15;2.64;0.52;0;1;4.1;0
1665;51;Ambato;Minorista;666;43;2;56.24;29.68;66;17;1.95;0.66;0;0;4.3;1
1666;47;Guayaquil;Minorista;1433;103;5;91.53;15.67;29;14;4.74;0.46;0;0;3.9;0
1667;57;Loja;Mayorista;1042;352;0;0.0;137.22;87;3;2.76;0.3;1;0;4.2;1
1668;31;Manta;Minorista;391;81;10;163.5;19.42;36;5;1.29;0.33;0;1;3.8;0
1669;38;Ambato;Minorista;132;12;10;253.59;27.41;10;11;4.21;0.03;0;0;4.0;0
1670;47;Ambato;Minorista;1238;112;6;181.65;34.56;76;11;3.49;0.91;1;0;4.5;0
1671;61;Ambato;Minorista;643;40;0;0.0;14.28;70;17;2.6;0.5;1;0;4.4;1
1672;67;Quito;Mayorista;845;280;23;3675.54;136.85;27;3;0.22;0.16;0;0;4.5;0
1673;42;Quito;Minorista;764;43;2;59.38;25.5;78;15;0.74;0.41;1;1;4.2;1
1674;24;Cuenca;Minorista;967;49;4;85.54;21.2;73;18;1.94;0.15;0;0;3.9;0
1675;23;Cuenca;Minorista;496;41;3;90.3;32.07;74;14;1.72;0.85;1;1;3.4;0
1676;59;Loja;Minorista;701;169;18;231.75;14.22;24;4;3.33;0.12;1;0;4.0;0
1677;42;Guayaquil;Minorista;1211;98;1;16.92;18.56;60;13;2.73;0.58;1;1;3.7;1
1678;40;Loja;Minorista;803;54;2;61.02;27.98;41;16;0.77;0.77;1;1;4.5;1
1679;67;Loja;Mayorista;373;25;3;582.92;166.82;55;15;1.31;0.79;1;1;4.1;0
1680;26;Quito;Mayorista;907;71;4;530.34;163.39;46;13;4.35;0.11;0;0;4.9;1
1681;51;Quito;Minorista;500;36;2;53.82;30.06;63;13;1.4;0.75;0;0;5.0;1
1682;62;Loja;Minorista;649;43;4;59.68;14.83;46;15;2.07;0.31;1;2;4.2;1
1683;19;Loja;Minorista;969;102;5;48.39;11.44;32;10;3.98;0.16;1;1;3.5;0
1684;23;Manta;Minorista;1051;155;8;146.67;18.64;26;7;4.0;0.23;0;0;4.8;0
1685;56;Loja;Minorista;136;4;1;14.03;16.94;45;15;3.64;0.28;0;0;5.0;1
1686;46;Ambato;Minorista;104;3;1;7.82;8.39;59;19;3.5;0.5;0;2;3.4;1
1687;67;Manta;Minorista;693;73;2;38.95;17.65;78;10;0.58;0.06;0;0;4.9;1
1688;33;Cuenca;Minorista;870;109;7;65.67;9.85;40;8;5.14;0.53;0;2;3.1;1
1689;42;Ambato;Minorista;467;18;0;0.0;33.12;23;21;2.3;0.29;1;2;2.6;1
1690;28;Cuenca;Minorista;1307;255;10;268.23;33.35;33;5;2.5;0.49;1;1;3.9;0
1691;50;Ambato;Minorista;754;73;0;0.0;14.04;80;10;2.2;0.68;1;0;4.6;1
1692;35;Guayaquil;Minorista;264;22;9;156.99;19.69;13;15;2.71;0.57;0;0;4.5;0
1693;35;Manta;Mayorista;861;155;10;569.06;62.33;42;6;5.97;0.05;1;0;5.0;0
1694;50;Manta;Minorista;1372;347;0;0.0;23.36;88;4;0.94;0.77;1;0;4.7;0
1695;59;Manta;Mayorista;1235;157;9;536.13;69.71;4;8;2.82;0.56;0;1;4.1;0
1696;57;Manta;Minorista;1298;111;3;63.55;23.82;79;11;2.57;0.97;0;0;4.6;0
1697;69;Guayaquil;Mayorista;1447;99;5;410.86;75.67;9;14;1.64;0.68;0;0;4.5;0
1698;24;Guayaquil;Minorista;529;34;7;217.12;26.86;18;13;3.41;0.39;1;0;4.1;0
1699;35;Guayaquil;Minorista;548;52;2;59.2;33.41;45;10;3.53;0.99;1;0;3.7;1
1700;34;Loja;Minorista;317;44;7;177.64;28.44;30;8;0.94;0.71;1;0;4.6;0
1701;40;Loja;Minorista;304;28;8;198.91;28.54;22;10;4.06;0.59;1;0;4.5;0
1702;64;Loja;Mayorista;417;62;7;946.03;136.19;43;7;2.79;0.31;0;2;3.5;1
1703;61;Guayaquil;Minorista;1373;69;5;97.22;19.79;3;17;2.32;0.82;1;1;4.0;0
1704;53;Manta;Minorista;1258;88;4;64.18;13.61;37;16;2.73;0.23;1;0;4.7;0
1705;70;Cuenca;Mayorista;154;14;2;155.93;72.62;42;14;2.89;0.78;1;0;4.5;1
1706;18;Cuenca;Mayorista;1269;425;21;1786.23;86.45;29;3;2.23;0.38;0;1;3.8;0
1707;53;Manta;Minorista;54;3;0;0.0;31.51;37;19;4.05;0.3;1;0;4.7;1
1708;57;Guayaquil;Minorista;163;26;4;51.58;14.18;37;11;2.48;0.8;0;0;5.0;0
1709;47;Quito;Minorista;408;36;7;77.75;13.7;60;10;0.29;0.72;0;1;4.1;0
1710;40;Manta;Minorista;347;25;0;0.0;10.14;83;12;1.65;0.46;0;0;4.4;1
1711;20;Manta;Minorista;1433;115;3;82.86;31.8;64;12;1.57;0.35;1;1;3.8;0
1712;57;Guayaquil;Minorista;944;81;8;233.12;26.22;14;11;1.84;0.43;0;0;4.8;0
1713;57;Manta;Minorista;392;32;2;53.45;32.18;58;14;3.14;0.93;0;0;4.4;1
1714;26;Guayaquil;Minorista;296;42;5;93.75;18.33;15;8;1.09;0.25;1;0;4.3;0
1715;28;Ambato;Minorista;1235;137;8;90.02;9.72;15;9;0.7;0.98;1;0;4.8;0
1716;55;Loja;Minorista;130;8;3;82.92;27.32;32;14;3.56;0.09;0;0;4.8;0
1717;46;Manta;Minorista;1413;98;0;0.0;25.93;77;14;2.85;0.47;0;0;4.3;1
1718;39;Ambato;Minorista;122;13;0;0.0;28.28;74;9;2.91;0.88;1;1;4.1;1
1719;60;Quito;Minorista;1331;109;3;53.4;16.48;85;12;2.49;0.93;0;1;3.9;0
1720;21;Ambato;Mayorista;803;169;13;1411.1;98.91;16;5;1.79;0.7;1;0;4.3;0
1721;24;Manta;Minorista;284;30;5;58.2;10.48;8;11;2.36;0.45;1;1;4.1;0
1722;20;Manta;Minorista;1005;40;5;76.72;13.07;23;24;3.54;0.44;0;0;4.6;0
1723;66;Ambato;Minorista;1128;83;0;0.0;10.68;89;15;2.52;0.53;0;1;4.6;1
1724;39;Cuenca;Mayorista;370;126;24;4863.54;176.62;9;3;3.87;0.89;0;0;4.7;0
1725;65;Quito;Minorista;1159;57;0;0.0;28.93;20;17;3.97;0.23;1;0;4.1;0
1726;70;Manta;Minorista;680;84;6;219.29;34.69;36;8;4.19;0.57;1;0;4.0;0
1727;61;Manta;Minorista;1033;69;1;28.4;24.2;61;16;0.13;0.24;1;3;3.1;1
1728;70;Quito;Mayorista;613;117;5;527.14;95.49;72;5;3.43;0.29;1;0;4.1;0
1729;54;Ambato;Minorista;1008;84;6;216.17;32.31;1;12;3.84;0.07;1;0;4.8;0
1730;70;Ambato;Minorista;163;24;7;84.66;11.64;38;7;3.43;0.08;0;0;3.9;0
1731;29;Ambato;Minorista;349;25;4;105.51;23.0;26;11;1.15;0.42;0;0;4.4;0
1732;37;Cuenca;Minorista;1063;92;0;0.0;17.92;57;12;1.02;0.34;1;0;4.7;1
1733;64;Cuenca;Mayorista;533;184;12;931.45;94.11;44;3;2.34;0.3;0;1;4.3;0
1734;61;Loja;Minorista;1023;110;9;160.82;15.27;6;9;1.59;0.84;1;1;3.4;0
1735;21;Loja;Minorista;471;56;7;142.55;17.31;11;9;2.77;0.03;1;0;4.2;0
1736;65;Cuenca;Minorista;979;90;5;71.98;13.73;41;11;2.67;0.95;1;0;3.4;0
1737;30;Quito;Minorista;233;24;0;0.0;15.82;77;11;2.64;0.6;0;0;4.4;1
1738;33;Manta;Minorista;392;29;4;84.71;24.12;38;17;0.93;0.34;0;0;4.2;0
1739;58;Quito;Minorista;1026;100;3;33.1;10.03;53;10;1.19;0.79;0;0;4.8;0
1740;38;Guayaquil;Minorista;348;27;0;0.0;16.73;44;15;0.52;0.93;1;0;4.6;1
1741;25;Ambato;Minorista;917;99;9;186.07;23.31;19;9;2.19;0.12;1;0;4.9;0
1742;62;Ambato;Minorista;495;54;6;66.85;9.67;30;10;3.0;0.39;0;0;4.2;0
1743;44;Manta;Minorista;36;7;5;137.35;24.62;38;13;4.18;0.95;1;0;4.0;0
1744;19;Manta;Minorista;1299;90;2;57.54;32.34;57;14;2.42;0.7;0;0;4.3;0
1745;32;Guayaquil;Minorista;397;80;8;218.18;27.74;47;5;2.12;0.05;1;2;4.3;1
1746;30;Quito;Minorista;767;60;6;138.88;21.1;15;14;1.58;0.05;0;0;4.0;0
1747;54;Cuenca;Minorista;745;64;4;117.51;33.3;55;12;3.74;0.71;0;0;3.9;0
1748;32;Cuenca;Minorista;341;26;0;0.0;9.04;87;13;1.82;0.32;1;0;5.0;1
1749;61;Quito;Minorista;930;66;4;121.97;27.31;53;14;1.76;0.94;0;0;4.6;0
1750;58;Manta;Minorista;748;55;2;65.73;29.02;29;13;3.85;0.3;1;1;3.5;0
1751;29;Manta;Minorista;1345;451;2;49.98;30.91;85;3;1.66;0.07;1;0;4.6;1
1752;51;Ambato;Minorista;578;58;1;9.11;11.09;41;10;1.95;0.1;1;1;3.9;1
1753;67;Manta;Minorista;302;32;2;44.2;23.82;55;11;1.72;0.5;1;0;4.8;1
1754;34;Quito;Minorista;970;109;6;96.44;19.68;5;9;0.99;0.5;0;0;4.6;0
1755;61;Ambato;Minorista;1002;258;1;25.65;21.61;76;4;4.6;0.66;1;0;4.4;1
1756;33;Guayaquil;Mayorista;1029;196;4;291.96;90.23;69;5;2.96;0.98;1;0;4.1;0
1757;59;Guayaquil;Mayorista;663;59;5;725.78;126.3;19;11;1.76;0.51;1;1;4.6;0
1758;21;Manta;Minorista;988;47;3;61.0;22.6;10;20;2.72;0.24;0;0;4.5;0
1759;68;Quito;Minorista;911;52;2;53.27;23.41;26;19;3.23;0.92;0;0;4.1;0
1760;59;Manta;Minorista;1077;58;0;0.0;26.57;60;18;3.76;0.85;1;0;4.4;1
1761;66;Quito;Minorista;94;4;4;43.34;10.59;25;19;4.49;0.07;1;0;4.0;0
1762;54;Manta;Minorista;135;3;5;160.02;30.08;1;19;1.12;0.4;1;0;5.0;0
1763;70;Ambato;Minorista;1341;98;5;113.87;22.67;51;14;2.1;0.05;0;0;4.9;0
1764;44;Guayaquil;Minorista;1076;74;1;22.37;23.65;38;14;0.24;0.29;1;0;5.0;1
1765;30;Quito;Minorista;1089;107;1;11.6;14.4;76;10;4.09;0.02;1;0;3.5;1
1766;43;Quito;Minorista;270;32;5;133.05;22.77;24;10;2.49;0.24;0;2;3.6;0
1767;67;Cuenca;Minorista;1063;154;6;73.69;12.52;43;7;0.66;0.51;1;0;4.8;0
1768;53;Guayaquil;Minorista;298;12;5;189.52;32.55;14;17;4.56;0.85;0;2;3.8;0
1769;64;Guayaquil;Minorista;158;11;7;66.44;9.39;10;11;2.62;0.11;0;1;3.3;0
1770;30;Quito;Mayorista;1413;468;24;4790.33;176.51;16;3;2.79;0.52;0;0;4.9;0
1771;65;Loja;Minorista;423;83;8;216.15;30.08;59;5;1.24;0.77;1;0;4.2;0
1772;64;Loja;Minorista;1158;120;7;216.5;31.48;8;10;3.31;0.32;0;1;4.0;0
1773;39;Ambato;Minorista;1246;71;4;155.5;34.22;55;17;1.73;0.91;0;0;5.0;0
1774;61;Manta;Minorista;148;21;6;140.65;19.64;49;8;3.34;0.53;1;1;3.6;0
1775;32;Manta;Minorista;404;23;0;0.0;9.2;86;20;3.62;0.5;0;2;3.2;1
1776;35;Ambato;Mayorista;1057;92;10;708.12;71.5;31;12;0.63;0.33;0;2;4.2;0
1777;55;Manta;Minorista;1091;96;5;129.32;29.46;87;11;4.45;0.98;1;0;5.0;0
1778;51;Guayaquil;Minorista;897;176;6;91.95;16.15;54;5;1.96;0.66;0;0;4.3;0
1779;59;Quito;Minorista;1494;164;5;153.09;32.68;36;9;3.75;0.67;1;0;3.8;0
1780;54;Quito;Mayorista;858;285;26;3494.35;114.38;12;3;2.27;0.4;1;0;4.6;0
1781;25;Manta;Minorista;1299;91;7;175.79;26.83;6;13;0.02;0.06;1;1;4.0;0
1782;59;Cuenca;Minorista;1158;291;5;88.7;15.46;67;4;2.48;0.95;0;0;4.0;0
1783;49;Cuenca;Minorista;1264;114;0;0.0;13.25;87;11;3.91;0.89;0;1;3.7;0
1784;60;Guayaquil;Minorista;254;28;3;63.96;20.25;78;11;1.08;0.46;0;0;4.6;0
1785;39;Manta;Minorista;276;18;2;74.09;34.69;53;16;2.03;0.76;1;0;4.2;1
1786;33;Guayaquil;Mayorista;664;71;3;205.47;61.31;32;11;4.56;0.11;0;0;4.1;0
1787;61;Loja;Mayorista;758;109;12;1810.54;156.0;13;7;2.69;0.96;0;1;4.0;0
1788;55;Manta;Mayorista;1481;184;0;0.0;135.56;72;8;4.02;0.18;1;0;4.6;1
1789;30;Cuenca;Minorista;710;61;7;140.4;21.44;45;11;1.69;0.63;0;1;4.3;0
1790;18;Manta;Minorista;599;41;1;28.99;27.21;61;15;2.42;0.27;0;0;4.7;1
1791;32;Guayaquil;Mayorista;302;51;10;774.36;83.5;11;6;2.22;0.51;0;0;4.7;0
1792;42;Loja;Mayorista;1436;277;6;598.42;103.54;68;5;2.13;0.38;1;0;4.8;0
1793;40;Guayaquil;Minorista;1184;88;5;99.01;21.73;53;13;2.08;0.3;0;1;3.9;0
1794;47;Cuenca;Minorista;1447;104;6;69.46;13.91;7;14;2.54;0.57;1;0;5.0;0
1795;19;Guayaquil;Minorista;1293;157;7;232.1;28.11;26;8;4.0;0.31;1;1;3.8;0
1796;30;Ambato;Minorista;965;145;0;0.0;26.93;86;7;5.15;0.69;1;0;3.8;1
1797;27;Guayaquil;Minorista;48;15;5;94.4;19.6;16;9;2.65;0.72;1;0;4.4;0
1798;21;Manta;Mayorista;475;159;1;71.6;77.48;85;3;1.87;0.52;1;0;4.0;1
1799;29;Quito;Mayorista;326;36;0;0.0;76.07;77;10;4.12;0.77;0;1;4.5;1
1800;62;Quito;Minorista;140;5;4;103.49;23.7;26;15;1.56;0.23;0;1;3.6;0
1801;44;Cuenca;Minorista;795;102;1;9.46;9.86;53;8;3.36;0.19;0;0;4.8;1
1802;28;Ambato;Mayorista;527;49;1;86.88;91.59;79;12;2.96;0.44;0;0;4.7;1
1803;40;Ambato;Minorista;52;11;2;30.97;16.3;77;15;1.17;0.73;1;1;3.5;1
1804;63;Loja;Minorista;422;33;0;0.0;33.13;29;16;0.8;0.32;1;0;4.5;0
1805;47;Ambato;Minorista;696;99;3;69.57;22.71;56;7;1.84;0.23;0;0;4.4;0
1806;19;Quito;Mayorista;722;65;6;486.63;71.97;33;12;2.2;0.05;0;0;4.3;0
1807;19;Quito;Minorista;578;62;5;175.7;29.54;7;11;1.36;0.35;1;1;3.9;0
1808;26;Cuenca;Minorista;398;10;0;0.0;21.56;54;20;3.14;0.46;1;0;4.1;1
1809;54;Quito;Minorista;808;60;0;0.0;21.94;89;13;4.06;0.84;1;0;4.9;1
1810;32;Ambato;Mayorista;1382;457;15;1344.04;101.2;50;3;1.17;0.01;0;0;4.5;0
1811;69;Cuenca;Mayorista;990;100;0;0.0;83.46;76;10;0.9;0.15;0;1;4.3;1
1812;61;Ambato;Minorista;1113;79;0;0.0;22.47;72;16;3.33;0.78;1;0;5.0;1
1813;20;Manta;Minorista;505;33;3;52.27;18.21;24;14;1.77;0.87;0;1;3.4;0
1814;25;Quito;Mayorista;65;7;7;488.07;81.26;51;5;1.79;0.65;1;2;3.5;0
1815;43;Loja;Mayorista;991;333;20;4034.53;179.98;33;3;4.38;0.43;1;0;4.2;0
1816;38;Guayaquil;Minorista;959;80;6;100.27;18.27;33;12;3.69;0.41;0;1;4.1;0
1817;60;Quito;Minorista;817;71;2;61.87;29.19;42;12;4.36;0.58;1;0;4.8;1
1818;47;Quito;Mayorista;250;84;10;615.73;73.24;65;3;1.52;0.72;0;2;3.9;0
1819;30;Guayaquil;Minorista;1080;76;3;45.44;14.49;37;14;2.81;0.62;0;0;4.0;0
1820;43;Loja;Minorista;867;50;1;27.69;25.18;51;16;2.22;0.97;1;0;3.8;1
1821;36;Ambato;Mayorista;1125;191;1;109.47;120.45;82;6;4.28;0.07;1;0;4.6;1
1822;59;Manta;Minorista;1325;107;7;169.97;23.41;11;12;3.17;0.59;1;0;5.0;0
1823;51;Cuenca;Minorista;1232;126;0;0.0;12.49;72;10;3.09;0.76;0;0;5.0;0
1824;18;Manta;Minorista;1063;103;2;46.91;29.03;69;11;1.47;0.9;0;1;4.0;0
1825;49;Quito;Minorista;150;13;7;192.71;24.09;14;13;2.72;0.86;0;2;3.3;0
1826;48;Quito;Minorista;790;65;0;0.0;33.98;82;13;2.97;0.05;1;0;5.0;1
1827;38;Quito;Minorista;1145;112;7;71.18;9.99;16;11;1.37;0.55;0;0;4.2;0
1828;56;Loja;Mayorista;60;5;16;1500.02;83.57;5;5;1.19;0.87;1;0;4.0;0
1829;45;Quito;Minorista;691;46;3;37.99;13.24;18;12;2.08;0.96;1;0;5.0;0
1830;31;Manta;Minorista;1232;56;1;22.5;22.25;59;22;1.68;0.72;1;0;5.0;1
1831;21;Quito;Minorista;135;23;17;206.34;10.29;16;5;4.0;0.11;1;0;4.4;0
1832;19;Manta;Minorista;59;6;6;85.59;13.13;45;11;2.47;0.15;0;1;3.7;0
1833;28;Manta;Minorista;701;71;6;102.54;20.87;25;9;1.11;0.05;0;0;5.0;0
1834;35;Guayaquil;Minorista;1297;131;2;56.42;27.64;69;10;4.98;0.8;0;0;4.4;1
1835;55;Cuenca;Mayorista;1210;406;10;1157.77;118.77;70;3;1.42;0.29;1;0;4.7;0
1836;68;Loja;Minorista;1147;76;6;70.11;12.12;9;15;2.83;0.7;1;0;4.6;0
1837;53;Guayaquil;Minorista;887;50;5;130.83;24.52;29;15;3.94;0.24;1;0;4.7;0
1838;63;Guayaquil;Minorista;1101;57;2;74.82;34.42;42;17;3.15;0.53;0;0;3.9;1
1839;40;Manta;Minorista;1291;97;4;59.74;18.26;56;14;2.83;0.71;1;0;4.7;0
1840;46;Quito;Minorista;65;1;4;114.55;29.22;9;15;3.86;0.15;1;2;3.1;0
1841;55;Ambato;Minorista;784;111;1;20.04;19.37;72;7;1.38;0.77;0;1;4.3;0
1842;28;Loja;Minorista;288;39;0;0.0;15.45;80;8;3.29;0.27;1;0;4.5;1
1843;66;Cuenca;Mayorista;1093;143;4;279.01;83.05;30;8;2.27;0.43;1;0;4.5;0
1844;18;Manta;Minorista;1151;167;5;44.52;9.27;53;7;3.1;0.44;0;1;3.8;0
1845;52;Ambato;Minorista;1457;169;6;90.04;18.67;33;9;2.13;0.67;0;1;4.4;0
1846;57;Loja;Minorista;406;25;0;0.0;18.01;82;14;2.11;0.9;1;0;4.6;1
1847;30;Quito;Minorista;370;36;5;70.56;14.94;15;14;2.7;0.86;0;1;5.0;0
1848;39;Loja;Minorista;343;28;2;20.97;11.98;72;12;1.62;0.97;0;0;4.8;1
1849;46;Cuenca;Minorista;736;101;5;112.44;23.76;55;7;2.84;0.65;1;0;3.9;0
1850;40;Cuenca;Minorista;1469;97;2;72.06;33.57;29;16;3.89;0.47;1;1;4.0;0
1851;65;Loja;Minorista;1028;149;16;433.51;24.84;2;7;2.26;0.79;0;1;4.2;0
1852;69;Guayaquil;Mayorista;1285;176;4;358.63;81.25;75;7;1.87;0.14;0;0;5.0;0
1853;35;Quito;Minorista;1429;144;0;0.0;32.15;63;10;0.49;0.53;1;0;5.0;1
1854;49;Quito;Minorista;169;24;7;64.75;9.7;29;7;1.91;0.56;1;0;3.6;0
1855;69;Quito;Minorista;807;86;0;0.0;30.66;72;10;1.64;0.54;0;0;4.6;1
1856;30;Cuenca;Minorista;890;132;3;59.66;20.25;63;7;5.79;0.95;1;0;5.0;0
1857;58;Guayaquil;Minorista;975;117;10;254.76;21.89;27;8;2.68;0.25;1;1;4.0;0
1858;52;Quito;Mayorista;1295;327;13;852.3;71.17;35;4;0.87;0.47;1;0;4.5;0
1859;60;Manta;Minorista;302;29;0;0.0;28.03;82;9;2.71;0.19;0;0;4.2;1
1860;39;Guayaquil;Minorista;250;26;9;154.6;15.31;9;9;2.8;0.65;1;0;5.0;0
1861;30;Guayaquil;Minorista;1171;381;13;330.55;31.32;44;3;4.22;0.44;0;0;4.6;0
1862;59;Manta;Minorista;658;50;4;104.61;27.92;39;13;1.55;0.31;0;0;4.3;0
1863;25;Cuenca;Minorista;178;21;8;279.12;33.14;13;10;3.3;0.43;0;0;4.4;0
1864;55;Loja;Minorista;715;57;5;106.69;20.62;33;13;2.69;0.74;0;0;5.0;0
1865;48;Quito;Mayorista;1006;244;20;4191.18;176.26;1;4;2.41;0.61;0;0;4.8;0
1866;69;Manta;Minorista;452;35;3;54.78;21.48;12;13;6.02;0.97;1;0;5.0;0
1867;70;Guayaquil;Minorista;1193;89;1;16.81;14.38;23;13;2.09;0.75;1;0;4.7;0
1868;22;Loja;Minorista;1214;153;0;0.0;32.62;87;8;0.96;0.41;1;0;4.1;1
1869;40;Ambato;Minorista;733;100;9;88.84;12.07;21;7;2.22;0.7;1;0;4.3;0
1870;64;Ambato;Minorista;1346;105;4;48.6;13.39;65;13;0.34;0.77;0;0;3.7;0
1871;60;Cuenca;Minorista;781;52;0;0.0;32.02;69;14;4.49;0.67;1;1;4.4;1
1872;64;Quito;Mayorista;580;47;7;831.15;102.57;16;10;2.65;0.37;0;1;3.8;0
1873;68;Ambato;Minorista;650;54;8;214.41;32.84;8;15;2.31;0.74;1;0;4.3;0
1874;55;Cuenca;Minorista;123;11;2;43.96;26.46;70;12;0.88;0.23;1;0;4.2;1
1875;26;Cuenca;Mayorista;849;82;2;329.13;174.38;69;10;4.26;0.83;1;0;4.0;1
1876;52;Cuenca;Mayorista;1004;329;11;803.11;72.44;66;3;4.38;0.23;1;0;4.7;0
1877;43;Guayaquil;Minorista;563;47;3;64.51;18.03;40;13;2.33;0.11;0;0;4.3;0
1878;50;Cuenca;Mayorista;1012;335;3;217.34;61.02;81;3;4.4;0.65;1;0;4.8;0
1879;36;Ambato;Minorista;1002;169;1;10.0;8.93;70;6;2.69;0.73;1;0;4.8;0
1880;56;Manta;Mayorista;1158;380;22;2039.76;88.38;30;3;2.75;0.49;1;0;4.3;0
1881;23;Guayaquil;Minorista;797;108;9;68.29;8.51;26;7;3.83;0.64;0;0;5.0;0
1882;42;Quito;Minorista;374;21;0;0.0;29.1;78;13;0.47;0.86;1;0;4.3;1
1883;59;Quito;Minorista;1126;103;6;121.45;21.26;10;11;1.34;0.67;1;1;4.6;0
1884;53;Loja;Minorista;1212;119;6;76.78;14.16;44;10;0.72;0.25;0;1;3.6;0
1885;43;Manta;Minorista;788;86;9;259.12;28.08;22;8;1.95;0.48;1;0;4.9;0
1886;30;Cuenca;Minorista;1490;162;9;179.37;22.5;26;9;2.34;0.73;0;0;4.4;0
1887;28;Manta;Minorista;255;25;8;141.63;21.57;17;9;2.61;0.22;1;1;3.9;0
1888;67;Manta;Minorista;1346;144;1;32.32;31.96;82;9;2.72;0.08;1;0;4.6;1
1889;28;Quito;Minorista;1438;151;1;18.97;17.03;61;9;3.63;0.12;0;1;3.9;1
1890;56;Loja;Minorista;155;26;1;17.94;22.23;62;6;2.34;0.34;1;0;4.3;1
1891;52;Ambato;Minorista;68;4;3;28.91;9.92;30;12;2.54;0.74;1;0;4.4;0
1892;31;Quito;Minorista;487;56;3;89.24;33.76;38;8;1.91;0.99;0;0;5.0;0
1893;33;Manta;Minorista;257;33;5;155.2;31.21;72;7;2.96;0.62;0;0;4.3;0
